lichess_id,ply,result,crisc_player
n7tLsgrE,63,0-1,White
p0w9sQZV,37,0-1,White
VolmhLYY,67,0-1,White
eGoIz3Zu,52,1-0,Black
UCfzzDNo,67,1-0,White
VEKO3Efe,35,0-1,White
66fwEcDX,80,0-1,Black
e9cbZuFm,90,0-1,Black
4OOG9CDz,82,0-1,Black
NKNh1lWi,85,1-0,White
7AUPLSOs,77,0-1,White
7AUPLSOs,97,0-1,White
Kh44JFdM,60,0-1,Black
0E9CQCXC,81,0-1,White
A2CDabuF,57,1-0,White
LoFUys5H,76,0-1,Black
8yEBSjKw,105,0-1,White
Vm1BkT4U,79,0-1,White
USM5th6O,84,0-1,Black
XoPE1evq,63,0-1,White
BGQb9PZM,75,1-0,White
BGQb9PZM,81,1-0,White
rNOnjLaA,92,0-1,Black
CzmgcpOI,47,0-1,White
SEhoCqTo,69,1-0,White
MGTWsbP0,82,1-0,Black
7zzCPnJ2,79,1-0,White
Hd0WJGqZ,92,0-1,Black
9ww2GHYR,55,0-1,White
rBUkoZPS,63,1-0,White
KZmNciIM,74,0-1,Black
IvI5geOo,66,0-1,Black
tin5ZDRt,84,1-0,Black
tin5ZDRt,87,1-0,White
6tAoEAOY,78,0-1,Black
y8PWCDFP,81,1-0,White
1kqZyyZT,53,0-1,White
7l0V7B6K,75,0-1,White
PaPouWIA,43,1-0,White
ynLdpYfb,67,1-0,White
T2a6x7eH,62,1-0,Black
PprsumpW,94,1/2-1/2,Black
nHkxVD04,56,0-1,Black
EoKpc9Jq,111,0-1,White
2XcplGVO,77,0-1,White
GRzLw29I,86,0-1,Black
7RdQb8sj,53,0-1,White
UsIVHe1G,60,0-1,Black
N2PAtmZw,65,1-0,White
6H4QRs10,83,1-0,White
QWRbvP0b,95,1-0,White
bTCeLD8y,73,0-1,White
BMTliiWN,40,0-1,Black
MVLJqHF1,87,0-1,White
Eg8FE5Hm,98,1-0,Black
hkev9Z16,71,0-1,White
3FOZgV4p,133,1/2-1/2,White
eNz64rNA,86,1/2-1/2,Black
4UAFjieE,70,0-1,Black
EbOnoHA9,46,1-0,Black
D9Vda0zs,98,1-0,Black
Z8q6hGo4,73,0-1,White
lQGUBonn,46,1-0,Black
enqUkPg1,73,0-1,White
5tT5SVYd,63,1-0,White
zfqSjC3o,44,0-1,Black
IKjGtLx2,71,1-0,White
GUMxW6bm,65,1-0,White
lw6DIV2J,39,1-0,White
BJMgPLeY,62,0-1,Black
95CEpWcu,41,0-1,White
l8Gai0yX,94,1/2-1/2,Black
FFH7dVEx,69,1-0,White
P7y7AAsK,41,1-0,White
Nr9UgJYI,85,0-1,White
ZoByonp2,72,0-1,Black
Blx1ULBp,106,1-0,Black
2gQJLfYM,35,1-0,White
BImalypy,73,1-0,White
3IrgzEt5,71,1-0,White
nD7Tt7Eh,80,1-0,Black
nD7Tt7Eh,95,1-0,White
AVsQrgAS,54,1-0,Black
AVsQrgAS,56,1-0,Black
BvOkwPZu,101,0-1,White
TFwY1Gmc,52,1-0,Black
2ItfXgbk,72,0-1,Black
9eyiI0UB,69,1-0,White
adl4nI8U,74,1-0,Black
hjbT2Ewx,44,0-1,Black
sN8kMFSv,70,0-1,Black
fEEz1a1S,69,1-0,White
US2yJdDn,81,1-0,White
QAyDDJT5,77,1-0,White
M0bKls7y,85,1-0,White
QXQUboTd,81,0-1,White
QXQUboTd,108,0-1,Black
vK9oZ6Ep,111,1-0,White
EcpV27oZ,61,1-0,White
ySnuit4v,126,1-0,Black
fKy439xV,78,0-1,Black
rE3EP5U9,79,1-0,White
GOljyCYE,135,1-0,White
mNeYpF8c,60,0-1,Black
CGGvr4Kl,95,0-1,White
2pI4ZfXN,97,0-1,White
efJjvVaY,98,0-1,Black
ham5opzy,52,1-0,Black
R4RxoUGv,39,1-0,White
hPXq5PYq,90,1-0,Black
DZsD7IYc,57,1-0,White
LFdXdkLf,66,0-1,Black
3xXUJl8B,91,1-0,White
XPrKN2qR,57,0-1,White
A85t7RR7,72,0-1,Black
5az3bRn8,58,0-1,Black
3nEdy3ym,47,1-0,White
83J6hhBl,67,0-1,White
Uo6LDr6E,75,0-1,White
tZMnZ6Zg,89,0-1,White
UK4fcdec,91,1-0,White
zOmSZmw6,41,0-1,White
kTqndc5r,94,0-1,Black
kTqndc5r,96,0-1,Black
kTqndc5r,100,0-1,Black
8WVEB6lU,90,0-1,Black
GtuHF0TB,66,1-0,Black
B51IQMtt,96,1-0,Black
WWRQHWys,86,0-1,Black
7dfsGWHP,56,0-1,Black
MFCu2k2B,114,0-1,Black
NsuK1HRe,55,0-1,White
gmRqWzi8,114,0-1,Black
rqDrlct7,53,1-0,White
8PsNvfWF,62,0-1,Black
Q2yyd5E2,135,0-1,White
xGnkIDuv,63,1-0,White
r8Nv88n8,70,0-1,Black
yNP2VlrH,79,0-1,White
FryLZrYC,120,1-0,Black
NxMBjxf1,43,1-0,White
8X2Kedyg,93,1-0,White
6CyA1QEP,68,0-1,Black
L9AY2FsY,56,0-1,Black
vtOB7fiJ,83,0-1,White
mlMcTdDj,59,0-1,White
FPAwvSll,90,0-1,Black
ZU8kk1vu,77,1-0,White
oNwfaolr,72,1-0,Black
5iJgnuEi,46,0-1,Black
7znzKojh,68,1-0,Black
2H3GkOeJ,114,1-0,Black
yt3KhMZV,60,0-1,Black
j54kAuHz,103,1-0,White
T8V0izDk,81,1-0,White
TNnXu0gB,92,0-1,Black
TNnXu0gB,94,0-1,Black
TNnXu0gB,104,0-1,Black
I7NXVBmN,50,1-0,Black
BnHFs6du,53,1-0,White
QEZTXIk5,110,0-1,Black
WfeBu2Ka,83,1-0,White
BssePeLs,61,1-0,White
hkSURfLo,80,1-0,Black
hkSURfLo,101,1-0,White
NRTAG1yG,61,1-0,White
BkxUFgnZ,75,0-1,White
vBbR9uo5,67,1-0,White
FoTAxiRY,93,0-1,White
NTWAXXCd,98,0-1,Black
iAZ8dwJx,51,0-1,White
ZE7SI7y8,52,0-1,Black
xgubXeSa,61,1-0,White
noqHqLXk,92,0-1,Black
y2TkXDhS,88,1-0,Black
OtZgL9AK,25,1-0,White
Mz1Idcpu,74,0-1,Black
9Kztw3ik,50,0-1,Black
9Kztw3ik,54,0-1,Black
6RctZpl8,64,1-0,Black
h6oeRc8o,65,1-0,White
DPOlRnEn,87,1-0,White
OJFORV4E,66,0-1,Black
wduD3j87,75,1-0,White
PJDWhktj,62,0-1,Black
80F0Sm5x,81,1-0,White
80F0Sm5x,94,1-0,Black
bkvkAA5I,89,0-1,White
9a2hy3ZQ,100,0-1,Black
QzbMXSka,42,1/2-1/2,Black
ZOJcZZwT,76,0-1,Black
dbLhAIKK,73,1-0,White
W2jWwyCa,68,1-0,Black
tmt4bTCe,105,0-1,White
gZECxnzW,66,1-0,Black
eX9iGaKR,96,1/2-1/2,Black
1FYTj1DL,115,0-1,White
JAfpFvbg,68,0-1,Black
HosbjXUj,51,1-0,White
2hz8jwu1,53,1-0,White
ygQicT47,68,0-1,Black
uDKTwdzg,48,1-0,Black
H9hUXQdv,56,1-0,Black
dFe1xGpY,84,1-0,Black
O29dRS8g,71,0-1,White
fclPHiAx,46,0-1,Black
he2YOweX,60,0-1,Black
xWcnpTwU,98,1-0,Black
E9fLNiE7,70,1-0,Black
cB58LobP,42,0-1,Black
BtLcpmDW,55,0-1,White
pQ5ejhkM,82,1/2-1/2,Black
1LRJOHtm,49,1-0,White
I1FMExoS,65,1-0,White
ts7usekb,45,1-0,White
HqjVclBF,81,1-0,White
PEbEiH45,88,1-0,Black
aYU40Iuj,53,0-1,White
RrONQRaN,81,1-0,White
G7vZQql8,123,1/2-1/2,White
Cc9GaKwu,68,0-1,Black
GJbvXg4U,56,1-0,Black
KWL3zteK,117,1/2-1/2,White
GmXtwaJx,38,0-1,Black
bmbrnhnS,73,1-0,White
fJ4IliDF,74,0-1,Black
dVeJmx4k,59,0-1,White
95zKEJr1,87,0-1,White
3ubQNSq6,109,0-1,White
aBUdgWD7,45,1-0,White
inODdLZl,75,0-1,White
LPrISrwD,59,1-0,White
LIxK0UdU,91,0-1,White
mitRRNOO,49,1-0,White
NIJbpbS2,87,0-1,White
hPmPrmtb,60,0-1,Black
HfguzLbH,98,0-1,Black
0Q1SAT3F,83,0-1,White
HHOc43Iy,54,1-0,Black
oSrQ0vxq,83,1-0,White
ItM8bfFT,71,1-0,White
I6NsW0Vi,65,0-1,White
8Iqmf34U,87,0-1,White
glwtA879,82,0-1,Black
FcapFAc9,47,1-0,White
CiPthQDC,57,1-0,White
0KSjNce2,93,0-1,White
U7LzwpDc,68,0-1,Black
LQ3lgkQR,89,0-1,White
5a24MmGG,106,0-1,Black
Qcke0e6S,40,0-1,Black
XFkqDxyE,71,0-1,White
VJDcKqv0,50,0-1,Black
9YAn7I6t,83,1-0,White
9fqUUj5j,65,1-0,White
AWTpYy9l,79,0-1,White
fPKkh5V9,84,0-1,Black
VaXj43fP,74,0-1,Black
TmhBIncB,76,1-0,Black
8ypRzWmk,56,1-0,Black
JhVPjOjK,88,1-0,Black
FluL3HU6,53,1-0,White
Fv1NrrIG,85,0-1,White
U2FV4PTE,57,0-1,White
yoR7oBPk,60,0-1,Black
hnPbPLVk,69,1-0,White
hnPbPLVk,83,1-0,White
hnPbPLVk,85,1-0,White
iSTbURbJ,94,0-1,Black
iSTbURbJ,98,0-1,Black
9ThI1K5H,75,1-0,White
I5Z0jeig,62,0-1,Black
mg20laLw,69,0-1,White
b7j0KM0l,60,0-1,Black
ZDDyN2r5,117,0-1,White
WRl2vsXH,92,1-0,Black
Ea1eqILI,62,1-0,Black
9uwKSMZi,92,0-1,Black
2zYGSosC,84,0-1,Black
2HhyDROF,77,1-0,White
6hzMeCP2,53,1-0,White
5z7AUd1F,54,1-0,Black
s8Yw2dFl,109,0-1,White
XnVAFI8A,78,0-1,Black
9PH8K4Ii,87,1-0,White
lgFSa23Z,82,0-1,Black
lgFSa23Z,84,0-1,Black
H2ALdTny,115,1-0,White
QYD4rw42,43,0-1,White
ZXkws9fg,54,0-1,Black
D2vYh4Hf,102,1-0,Black
iAiLJORl,87,1-0,White
TqdHsHVC,113,0-1,White
UzpQwjlK,66,0-1,Black
NEFHyxKs,94,0-1,Black
s64DnLIq,56,0-1,Black
2qFOwKFb,93,1-0,White
NCYvpl8r,70,0-1,Black
nNP5TQNG,79,1-0,White
D0rvj6Pn,49,1-0,White
Qdh2KPWH,31,1-0,White
favxB37B,82,0-1,Black
fcV8YGjo,69,1-0,White
Pc1hTwUl,40,0-1,Black
ft15S8Jw,42,0-1,Black
hGngNVqP,59,1-0,White
yrjJEB4Q,55,1-0,White
SAT6baCL,42,0-1,Black
HnNG8ISb,96,0-1,Black
BpiboNzj,56,1-0,Black
xNFw4hrm,48,0-1,Black
lJ7e01SD,115,1-0,White
6jMF6gjF,60,0-1,Black
S1AQQQ64,83,0-1,White
oK1WwZk1,65,1-0,White
taKTjuNi,56,0-1,Black
udsUsCAi,54,0-1,Black
QgEZDvMw,61,1-0,White
PfaTMtDE,104,1-0,Black
oODwXO2U,99,1-0,White
Coa2Jb3i,73,1-0,White
Coa2Jb3i,79,1-0,White
qmuALqAb,74,0-1,Black
zUAPW6VN,74,0-1,Black
zUAPW6VN,76,0-1,Black
LiWFPODf,42,1-0,Black
uNKp7cup,77,0-1,White
g4VRY1eY,74,0-1,Black
e0RW9Kpx,60,0-1,Black
0uXVOIAw,37,1-0,White
RPN5ubOb,80,1-0,Black
rOhInxse,126,1-0,Black
ksPXYIpe,81,0-1,White
63Xlmxqz,67,1-0,White
YW4g0anI,94,0-1,Black
pxx2OSQ2,58,1-0,Black
92IQtrRl,89,0-1,White
gPr7tPN1,85,0-1,White
jeCIL8MJ,38,0-1,Black
G3KhcH3S,66,0-1,Black
P1OOUQfp,90,1-0,Black
lDp0sBD5,51,0-1,White
itfEN2b1,41,1-0,White
VdxPo8vN,77,1-0,White
BgXfj8Ba,127,0-1,White
pAWYUcSZ,38,1-0,Black
pAWYUcSZ,42,1-0,Black
AS8OzH1g,101,1-0,White
FUeGVCTs,66,1-0,Black
H9su1wfm,47,0-1,White
3hf3UhNe,70,1-0,Black
IkYLKLU5,62,0-1,Black
Ew0khalL,114,0-1,Black
lE13fKgk,59,1-0,White
iI8nd4vP,52,0-1,Black
51VOtoNo,84,0-1,Black
9WOrSUz6,45,1-0,White
9WOrSUz6,51,1-0,White
AWNMd1eh,79,0-1,White
sLDROx7e,83,0-1,White
Q44Lv3zq,72,0-1,Black
VjO8xhYw,98,1-0,Black
l6cxuOQh,79,1-0,White
SULa7w4K,78,0-1,Black
SULa7w4K,89,0-1,White
T0MlWb7R,110,0-1,Black
bn8qmYwA,80,1-0,Black
ky3Xn6Ur,84,1-0,Black
LhqDeP8f,122,0-1,Black
ZXXF2fL8,93,1-0,White
qbvplkTL,93,0-1,White
O4ymTRjb,79,1-0,White
KwOfpcTb,79,1/2-1/2,White
KwOfpcTb,99,1/2-1/2,White
V2PGaCc0,52,0-1,Black
SK59QYwr,50,0-1,Black
dYyG9vSb,57,1-0,White
UDM8acSU,117,1-0,White
RgeCtlMJ,53,1-0,White
UgRYAhQd,100,1/2-1/2,Black
hXiloq5p,67,1-0,White
M7qcnNF7,88,0-1,Black
0UekmkMb,68,0-1,Black
yiay1is6,85,1-0,White
nqSpXge7,76,1-0,Black
aQuoOY2q,64,0-1,Black
GxGyUxgF,47,1-0,White
GxGyUxgF,67,1-0,White
GxGyUxgF,75,1-0,White
GxGyUxgF,77,1-0,White
Z7UmdQh6,73,1-0,White
h8SYseIQ,59,1-0,White
PknRW5BQ,78,0-1,Black
PknRW5BQ,84,0-1,Black
mKsyfVeA,83,1-0,White
NZC7D7Ov,109,1/2-1/2,White
aJdWAinB,50,1-0,Black
McMb29wr,46,1-0,Black
McMb29wr,57,1-0,White
IOOrAKIw,111,1/2-1/2,White
GtczRega,70,0-1,Black
Z99HtRhj,66,1-0,Black
hUsYviM8,47,1-0,White
5AFrdaQk,128,1-0,Black
LJt7lSsi,76,0-1,Black
k60GsBKf,44,0-1,Black
hk1y90iq,123,1-0,White
hk1y90iq,126,1-0,Black
AvRJSz9J,90,0-1,Black
Xj0P22Qm,94,0-1,Black
HxkRc9nV,74,0-1,Black
z0GJy4Ff,40,0-1,Black
3c2blOsa,106,0-1,Black
Xin7ASBD,75,1-0,White
3E5VTjDQ,64,1-0,Black
5Do2VmWE,68,0-1,Black
6xYbhfqT,89,1-0,White
0ZxvXBkg,76,0-1,Black
qPKn40tr,75,1-0,White
SxsaFLwY,92,0-1,Black
2KKvJsMP,106,0-1,Black
lOrk7LdG,69,1-0,White
8cU1akAM,96,0-1,Black
8LOyghKq,84,1-0,Black
8LOyghKq,86,1-0,Black
2alVxJj8,78,1/2-1/2,Black
4vkHyBdp,53,0-1,White
iz3tk3ij,54,0-1,Black
HFk611hK,66,0-1,Black
Q6fw3dGO,52,1-0,Black
gf0vjqPP,61,1-0,White
kTEo0hnm,86,0-1,Black
ZmMhFxJG,134,1/2-1/2,Black
8QR6dCj7,84,0-1,Black
IttIjFeO,56,1-0,Black
UFUBw7l7,104,1-0,Black
kaB0Lp9E,47,1-0,White
wCL5WJmm,68,0-1,Black
s407e8Et,97,1-0,White
SF9vME9l,73,1-0,White
mqqneckm,82,0-1,Black
ZHFxCMYA,93,1-0,White
ZXTbdW8Y,50,0-1,Black
RdVWm92O,63,0-1,White
9F07R8lK,88,1-0,Black
I3dxikfX,82,1/2-1/2,Black
PU2mIe4e,79,1-0,White
xLdlzBMC,87,0-1,White
dvTdhSTk,43,1-0,White
kbQnNBWj,58,0-1,Black
gzrdGXZ4,66,0-1,Black
T3F7QGWz,92,0-1,Black
wKXZSRyr,80,0-1,Black
d7bsvDq7,92,1-0,Black
5VdGeXB1,85,0-1,White
8Hyy5W80,75,1-0,White
b2lOLVDd,39,1-0,White
uRHYVcUd,97,1-0,White
sPLNqFwt,62,0-1,Black
EyKb1zdZ,51,0-1,White
EyKb1zdZ,55,0-1,White
TVxWD43D,68,1-0,Black
QnZAcYLa,63,0-1,White
HsjeBDFA,60,1-0,Black
BdtWv0xI,51,1-0,White
ZbRogWfQ,74,1-0,Black
yGlx2oKk,72,0-1,Black
5WV4b26O,69,0-1,White
rhNIAT8T,81,0-1,White
J5zbx4Qx,120,0-1,Black
WUTqNdFr,69,0-1,White
QM9ZRyJ3,113,1-0,White
cg4El7Pz,123,0-1,White
spcg32N1,59,1-0,White
TARIQKRC,69,1-0,White
tzCq4yLr,83,1-0,White
ZgVSCn5k,101,1-0,White
DHkhZI2Z,92,1/2-1/2,Black
uaLttuDb,65,1-0,White
dgBwu9xx,58,0-1,Black
TDkPFjcw,58,0-1,Black
ZwE8ZhgK,73,1-0,White
u9g4g5uJ,92,0-1,Black
xPapqrJo,89,0-1,White
4FQ7LmBe,55,1-0,White
EdLBHcLc,95,1-0,White
f5pff1dx,79,1-0,White
ufPU6gKg,63,1-0,White
24UAzbBh,71,1-0,White
KioTNYWA,75,1-0,White
JfzQTsns,44,0-1,Black
Yl7pH1fW,92,0-1,Black
aBDsVv2K,57,1-0,White
cSGEXrPq,126,1-0,Black
5TN6R9Iv,86,0-1,Black
bDKxylUV,43,0-1,White
FdJE8Bfb,50,0-1,Black
pyauhvag,89,1-0,White
9rfMyZbe,95,1-0,White
MlFTDHOr,67,1-0,White
UDUYLiqq,63,1-0,White
4y8Op34V,110,0-1,Black
SZx119Xn,83,0-1,White
SMn0oF21,83,1-0,White
537G3fgh,40,1-0,Black
UkoaB5cC,48,0-1,Black
AuyAb2Mc,108,1/2-1/2,Black
3m1zVNZ5,90,0-1,Black
EvzPmPDV,62,0-1,Black
nxkj3921,78,1-0,Black
yBbf5mxd,73,1-0,White
8j8UakSb,83,0-1,White
4BIPrPf0,78,1-0,Black
TIXfEAXk,71,1-0,White
XbTN5Lzf,31,1-0,White
pVkXpu0w,77,1-0,White
GYkHkREr,66,0-1,Black
mEvNJZBG,45,1-0,White
D3gmYqyC,80,0-1,Black
dgIdtqR7,112,0-1,Black
LNI4NWED,92,0-1,Black
Iw870Vpz,71,1-0,White
GLnUUlk8,46,0-1,Black
BCem5hvO,59,0-1,White
qC36TR3s,33,0-1,White
kghMHcYq,107,1-0,White
br0MqJzt,41,0-1,White
CQ0DjEdE,45,0-1,White
59L8amep,64,0-1,Black
A1rVCq1b,58,0-1,Black
zFXYuYvP,90,1-0,Black
mCB9WOxq,76,0-1,Black
12Bjjd1c,79,1-0,White
ek4VdPCI,106,1-0,Black
OT1vXJxG,67,0-1,White
xe0OyWBs,111,1/2-1/2,White
1uu5AF20,94,0-1,Black
EERHVeSr,65,1-0,White
xvwXIiBp,62,0-1,Black
CFWu2tZw,59,0-1,White
cNDXBWe9,73,1/2-1/2,White
2oglMnxW,34,0-1,Black
bAGRJjFk,65,0-1,White
QVAwG7Fc,112,1-0,Black
C2Fd3eVq,89,1-0,White
XFsRgcD2,61,1-0,White
GyM4wHAe,72,1-0,Black
ifGrbfi4,112,1/2-1/2,Black
M6ZjG9VW,55,0-1,White
M6ZjG9VW,57,0-1,White
muOMU5vc,92,0-1,Black
K6U6lZBi,70,0-1,Black
EZeplVPz,104,0-1,Black
EHUCR0eO,61,1-0,White
KXtNbY3G,54,1-0,Black
KXtNbY3G,69,1-0,White
0wbRE0Qm,77,1-0,White
IblPv95t,73,1-0,White
Y7bQ3yEZ,62,1-0,Black
vHGOysF3,46,0-1,Black
H8wlZFca,97,0-1,White
O6FWI2iU,71,1-0,White
FrvWU9s2,127,1-0,White
6NntfjVd,91,1-0,White
tODjIGaS,69,0-1,White
1Vl3mVa7,51,1-0,White
25ee5fKv,49,1-0,White
uZ5SU30s,74,1-0,Black
UVqQ9voi,122,0-1,Black
V0B1qaLD,97,1-0,White
UzmuSokR,120,0-1,Black
SnG7D1kE,117,1-0,White
5QV7Omrh,77,1-0,White
2DYYeLjX,114,0-1,Black
0FUT7ztm,92,0-1,Black
QbbxJwj3,77,0-1,White
N9Trsqcn,74,1-0,Black
E5N6uy9A,104,0-1,Black
SbPpCDGN,97,1-0,White
N1CyeO2A,77,0-1,White
HWbN3WQh,87,0-1,White
4KqvMSwm,94,1-0,Black
UobXz5kJ,51,1-0,White
VQ2IgizB,33,1-0,White
HE1qdHLS,69,1-0,White
vRy4F7G1,29,0-1,White
ld4OLbQp,58,0-1,Black
sUtYTPEi,95,0-1,White
JdlY68Lg,90,1-0,Black
RoJ2bRBD,88,0-1,Black
3xADlj1F,78,0-1,Black
3xADlj1F,98,0-1,Black
jCCxtf59,55,1-0,White
mQxXdkMZ,99,0-1,White
1ZDruaNd,68,0-1,Black
SB6x26q1,71,1-0,White
SB6x26q1,87,1-0,White
pbieQHIG,66,0-1,Black
LM26p5yW,68,1-0,Black
8paBZ13X,40,1-0,Black
248X2TOX,58,0-1,Black
wNkGVZqf,46,0-1,Black
9qowtJ82,65,1-0,White
BVxIcQdb,58,0-1,Black
eqj8Is9h,86,1-0,Black
K7sY5u9g,117,0-1,White
ZIVJdvsd,64,0-1,Black
Lqe03YCX,93,1-0,White
ThJ0rd9R,113,1-0,White
2EZxUvBp,74,1-0,Black
pjeWHWxs,57,1-0,White
hIPSkQJn,91,1-0,White
7nWuhZFC,85,1-0,White
7nWuhZFC,104,1-0,Black
NW8MW7Nb,96,0-1,Black
to6yZLB9,73,0-1,White
QMnbAf49,62,1-0,Black
seTK6evf,81,1-0,White
seTK6evf,85,1-0,White
6KiPgzbm,55,1-0,White
IWMtItRb,81,0-1,White
gmQeFljZ,33,1-0,White
GdnyoJjY,85,0-1,White
X6vjcjqr,81,1/2-1/2,White
IVzAqLSL,96,0-1,Black
u7DGwzgl,78,0-1,Black
zIAQP2cv,82,1-0,Black
6t6EznHW,137,0-1,White
S5AyEcU5,92,0-1,Black
klLILPrB,48,0-1,Black
hj5T8pjT,39,1-0,White
KIB4EPsM,82,0-1,Black
3sHiHeMy,121,1-0,White
UTS8LVCb,60,0-1,Black
3dw7utGg,84,0-1,Black
M2ZeeJoB,87,0-1,White
M2ZeeJoB,89,0-1,White
M2ZeeJoB,95,0-1,White
W5Un4xB8,155,1-0,White
BxOYMr8A,86,0-1,Black
lnzffcKz,59,0-1,White
QXnnZQfb,47,1-0,White
OXMH2MZ1,57,1-0,White
RgmQhcQE,68,1-0,Black
tS4OOYkM,122,1-0,Black
3YOYeMg3,133,0-1,White
NH0Gj86f,86,1-0,Black
CJksBrgt,98,1-0,Black
7blOk2zI,80,1/2-1/2,Black
pRj80VAN,55,1-0,White
IKK4HEsL,105,1/2-1/2,White
SY0xfzKB,87,1-0,White
U91XvgLz,66,1-0,Black
m8Zhpwmx,75,1-0,White
dH85SVgV,64,0-1,Black
U3sH9P6z,52,1-0,Black
gFBfE4AB,53,1-0,White
C1Ng6X6R,88,0-1,Black
OkGwn0zl,70,1-0,Black
y5UM3CIk,64,0-1,Black
Ckt9ofFU,106,1-0,Black
kCaFLcYP,43,1-0,White
KNH5FE9n,87,1-0,White
FFUR6Fmy,57,1-0,White
SmDzQ3Fz,40,0-1,Black
7aN1MfA6,72,0-1,Black
r4MG2oum,52,0-1,Black
mhZOeGGa,45,1-0,White
HoWrHzcw,55,0-1,White
1vutgWJt,28,0-1,Black
E9JPuOuX,52,1-0,Black
E9JPuOuX,68,1-0,Black
vsiQmxPa,49,1-0,White
fGlNcNSg,81,1-0,White
a4YTtHnE,105,0-1,White
SFSW0GYS,82,1-0,Black
SFSW0GYS,88,1-0,Black
SFSW0GYS,90,1-0,Black
SFSW0GYS,94,1-0,Black
SFSW0GYS,96,1-0,Black
7iUMALP0,49,1-0,White
LJpWeBJv,105,1/2-1/2,White
NqIpHvwT,40,0-1,Black
Crq1dida,129,1-0,White
rpZHhBnN,67,0-1,White
zHg1ArQo,78,0-1,Black
09UyrDxG,115,1/2-1/2,White
yx30YUmL,61,1-0,White
m2MIlkij,82,0-1,Black
SbPMgMP5,56,0-1,Black
xYZnO5XJ,120,1/2-1/2,Black
VLF9XnUS,99,1-0,White
koGwGM6w,73,1-0,White
9kwqV8KP,82,0-1,Black
HYJmQzoK,67,1-0,White
2nQAUNas,85,1-0,White
F3xUcGvJ,67,0-1,White
WmVDqfUV,45,0-1,White
KUw88NcC,91,0-1,White
1OJmiLQo,76,0-1,Black
0HqdpJPj,82,0-1,Black
9KYubHou,105,0-1,White
p2YP2mTH,95,0-1,White
5He7pUYm,59,0-1,White
5He7pUYm,65,0-1,White
5He7pUYm,74,0-1,Black
GNB5GzTu,95,0-1,White
b2Qt7d5G,94,0-1,Black
sCqNRMYV,87,1-0,White
qktEsKyl,74,1-0,Black
0CNXetVd,79,1-0,White
LTaGKidX,48,0-1,Black
LTaGKidX,64,0-1,Black
LVqJmbKx,57,0-1,White
OQtaWwAf,40,0-1,Black
q4Zh0P0N,95,1-0,White
b2NKjsjm,69,0-1,White
vBYNp5Dc,68,1-0,Black
sOQnKhpn,48,1-0,Black
CMHzQBNk,119,0-1,White
6duwWSpz,67,1-0,White
pZeBe9F6,47,0-1,White
fY0qwOWt,92,0-1,Black
fY0qwOWt,97,0-1,White
BRCx8NEG,61,1-0,White
imoghgUt,81,1-0,White
Vnp6yX1G,70,0-1,Black
FgHG5J6c,50,0-1,Black
qIR9t74H,88,0-1,Black
Xx0yxoMt,59,1-0,White
oFArEV56,52,1-0,Black
fTHWKwK5,83,1-0,White
GTq9Z1eF,113,1-0,White
HtXqDYXY,59,1-0,White
VEYMvl7K,46,1-0,Black
nrfeRBUG,42,0-1,Black
9opF7QEf,65,0-1,White
KAr7aPYy,103,1/2-1/2,White
0Z6uFkl2,71,1-0,White
xVkgogBB,101,1-0,White
nzL9sA7A,77,1-0,White
BoZARKb4,49,1-0,White
NAGDyle9,74,1-0,Black
DyBDDbLW,110,0-1,Black
MV6JAhBk,66,0-1,Black
re6OBFFe,63,1-0,White
NLqYpZBe,39,1-0,White
shyotEQE,58,1-0,Black
2HAxEEm3,43,1-0,White
dGOCHPDK,63,1-0,White
CSEKSkm6,59,1-0,White
CSEKSkm6,61,1-0,White
ksJMd3Kb,121,1-0,White
YHorE3Te,87,1-0,White
LYMCZuJr,71,1-0,White
UJkpEEk0,69,1-0,White
8QkVrugI,80,1-0,Black
NjpSaMuw,76,1-0,Black
xWiW2HXZ,71,0-1,White
GWBj3PEr,49,1-0,White
GWBj3PEr,60,1-0,Black
n10AhhZJ,65,1-0,White
n10AhhZJ,79,1-0,White
n10AhhZJ,83,1-0,White
6HrNmBLl,55,1-0,White
6HrNmBLl,66,1-0,Black
WnvzdNrL,79,1-0,White
TFKHmBUq,113,1-0,White
JXAsTToj,59,1-0,White
PPdPvwh2,130,1-0,Black
UFoexXoJ,46,0-1,Black
TMI43GuO,84,1-0,Black
AsAhnsFg,74,0-1,Black
bRAqFZoL,66,0-1,Black
D6ddGisa,74,1-0,Black
YOPrVc4a,73,1-0,White
6zK7Y1OC,76,0-1,Black
EwOR1V0r,66,1-0,Black
K2Hzf5l2,47,1-0,White
rocJsb39,107,0-1,White
uEstwfDh,62,0-1,Black
0qFM7Q8k,97,0-1,White
LFhqTjOZ,89,1-0,White
bXsh0ite,51,0-1,White
94wLJs5w,83,1-0,White
BEU4i3yF,72,0-1,Black
BEU4i3yF,74,0-1,Black
KQlFs78d,43,1-0,White
dkPaVz5L,65,1-0,White
LxuAEDue,42,1-0,Black
6Ic0Xqwc,93,1-0,White
EHSHB7Tm,78,0-1,Black
HONsApFU,63,0-1,White
GKRENcbU,86,1-0,Black
7ulGzVkV,67,0-1,White
K7Hk6QvT,58,0-1,Black
EsBFr27F,79,1-0,White
07umBVMs,55,1-0,White
d15qZU0d,75,0-1,White
RpWT3wAk,56,0-1,Black
jc5U9en8,58,0-1,Black
AbWyxmVA,79,0-1,White
