lichess_id,ply,result,player,time_scramble_bracket,player_elo
C4z4GiaF,124,0-1,Black,<=5s vs 5-10s,2496
PB8zNDwK,122,1/2-1/2,Black,<=5s vs 5-10s,1752
nX0rrycY,45,0-1,White,<=5s vs <=5s,1254
l3bSZmf8,53,1-0,White,<=5s vs 10-15s,2395
B3NuiIy2,65,1-0,White,<=5s vs 15-20s,2206
Dnzlp4fO,164,1/2-1/2,Black,<=5s vs 10-15s,2650
R8X0DhyX,60,0-1,Black,<=5s vs 15-20s,1510
voSxR51s,54,1-0,Black,<=5s vs 10-15s,1269
J7UGxXel,38,0-1,Black,<=5s vs 15-20s,1028
U0gyHK45,62,1-0,Black,<=5s vs <=5s,1768
pyPWwPUZ,65,0-1,White,<=5s vs 5-10s,1914
GpEi4HLE,50,1-0,Black,<=5s vs <=5s,793
rBXc8LVO,68,0-1,Black,<=5s vs 5-10s,1439
LNK5sG3w,88,0-1,Black,<=5s vs 5-10s,1138
KCGUh7Ld,61,1-0,White,<=5s vs 15-20s,1772
qRmBJepH,67,1-0,White,<=5s vs 15-20s,1787
6IY4vTYV,86,0-1,Black,<=5s vs 10-15s,2143
GpxwCkdZ,87,1-0,White,<=5s vs 10-15s,2314
RgAf0QHt,91,1-0,White,<=5s vs 15-20s,2514
mhYcR2Ag,76,0-1,Black,<=5s vs 5-10s,1776
BqGvezH3,121,0-1,White,<=5s vs 5-10s,2618
bgGdak45,112,1/2-1/2,Black,<=5s vs 5-10s,1520
rH4Uoyjr,53,0-1,White,<=5s vs 5-10s,2242
UgXcBav7,81,1-0,White,<=5s vs 10-15s,1873
shLsG2Cr,109,1-0,White,<=5s vs 10-15s,1991
OBjpqluu,48,0-1,Black,<=5s vs 5-10s,2229
lElT6D3Z,80,0-1,Black,<=5s vs 10-15s,1822
QoYBcHAp,92,0-1,Black,<=5s vs 5-10s,2028
aDEkEz9u,66,0-1,Black,<=5s vs 10-15s,1725
EznwjNQT,70,0-1,Black,<=5s vs 10-15s,1439
7POsODXx,111,0-1,White,<=5s vs 5-10s,2736
2nkfYqdG,57,1-0,White,<=5s vs 15-20s,1476
EwO9pAbB,58,1/2-1/2,Black,<=5s vs 15-20s,2297
ZS92k97h,96,0-1,Black,<=5s vs 10-15s,2138
g0jwPlSd,102,0-1,Black,<=5s vs 15-20s,2479
JBrUruWA,64,0-1,Black,<=5s vs 5-10s,1558
M5t4XIBw,44,0-1,Black,<=5s vs 15-20s,1379
impP4K4f,43,1-0,White,<=5s vs 15-20s,1500
HO5ICreG,188,1/2-1/2,Black,<=5s vs 15-20s,2405
EWMCOqms,78,0-1,Black,<=5s vs 5-10s,2636
H45cJcvF,75,1-0,White,<=5s vs 10-15s,1422
nLjwRg15,89,1-0,White,<=5s vs 10-15s,1531
uCEjqnR6,37,1-0,White,<=5s vs 15-20s,1092
tVzzHntm,45,1-0,White,<=5s vs 5-10s,1512
blZTGx4T,74,0-1,Black,<=5s vs 15-20s,1622
7T3RDTHW,89,1-0,White,<=5s vs 5-10s,2626
S8HBiu1w,78,1-0,Black,<=5s vs <=5s,2379
hYvHcrye,86,0-1,Black,<=5s vs 5-10s,2411
Ogs9JR30,100,1-0,Black,<=5s vs <=5s,1445
dMA9vXN8,43,1-0,White,<=5s vs 15-20s,1450
r105o1JB,45,1-0,White,<=5s vs 10-15s,1326
fhbBTYva,65,1-0,White,<=5s vs 10-15s,1818
8YQstKiw,64,0-1,Black,<=5s vs <=5s,1699
6nahZdn4,45,1-0,White,<=5s vs 15-20s,1492
XdYRPfDi,116,0-1,Black,<=5s vs <=5s,1446
FWEHtKQO,61,1-0,White,<=5s vs 5-10s,2135
dBOLs7Ue,55,0-1,White,<=5s vs 5-10s,860
rhEPchgn,69,1-0,White,<=5s vs 5-10s,1319
ZK3Bpy5s,76,0-1,Black,<=5s vs 5-10s,1739
CGVpGJt4,95,1-0,White,<=5s vs 5-10s,2132
IUHOiV7w,137,1-0,White,<=5s vs 15-20s,2429
FRInrjXk,86,0-1,Black,<=5s vs 10-15s,1867
w0ejsGZk,63,1-0,White,<=5s vs 5-10s,1593
vKWiu7P0,60,0-1,Black,<=5s vs <=5s,1436
Cg4X8tTX,80,0-1,Black,<=5s vs 15-20s,1819
ljNkaRVE,44,1-0,Black,<=5s vs 5-10s,770
IInHO91l,72,0-1,Black,<=5s vs 15-20s,1744
ve1OS67X,80,0-1,Black,<=5s vs 10-15s,2067
DZpDSSiM,80,0-1,Black,<=5s vs 5-10s,2001
hLdGndpW,94,0-1,Black,<=5s vs <=5s,2155
kyeWCBh3,72,0-1,Black,<=5s vs 10-15s,2339
HfnqjUAJ,93,0-1,White,<=5s vs <=5s,1958
uD7HgcAG,45,1-0,White,<=5s vs 10-15s,1589
NhKE1Aj7,53,1-0,White,<=5s vs 15-20s,1248
wtYU6tjQ,49,1-0,White,<=5s vs 15-20s,1147
y8dCfi9x,53,1-0,White,<=5s vs 15-20s,1825
TDWUsQqQ,62,0-1,Black,<=5s vs 10-15s,1868
vLFnR7US,44,0-1,Black,<=5s vs 10-15s,1707
n90f5WDU,65,0-1,White,<=5s vs <=5s,1863
HIYSTbKL,93,1-0,White,<=5s vs 5-10s,2549
2QMbjJpF,90,0-1,Black,<=5s vs 5-10s,1633
GlSlM26S,95,1/2-1/2,White,<=5s vs 5-10s,2194
HQ7evN0y,60,1-0,Black,<=5s vs 5-10s,1634
eyZANcxr,56,1-0,Black,<=5s vs 5-10s,1373
7VJGChy8,69,1-0,White,<=5s vs 10-15s,2021
wSTNytID,56,0-1,Black,<=5s vs 15-20s,1675
2rVaHwoK,73,1-0,White,<=5s vs 15-20s,1770
ehI2EYO4,73,1/2-1/2,White,<=5s vs 10-15s,2436
4v9XrgoU,68,0-1,Black,<=5s vs 5-10s,1770
MdViYv0L,93,1/2-1/2,White,<=5s vs 5-10s,2137
K56vPIsS,104,1/2-1/2,Black,<=5s vs 10-15s,1731
hjpTgU2G,87,1-0,White,<=5s vs 10-15s,2873
XgKW2nHn,84,1-0,Black,<=5s vs <=5s,1353
IV2iTHXL,51,0-1,White,<=5s vs 5-10s,1394
Q4yFLeQn,65,1-0,White,<=5s vs 15-20s,1830
ztb0W3Dj,77,1-0,White,<=5s vs 15-20s,2368
uRK3d2nI,62,0-1,Black,<=5s vs 10-15s,1538
DFvunyzi,74,0-1,Black,<=5s vs 15-20s,1755
IersZaQi,63,1-0,White,<=5s vs 10-15s,1519
2hrep6IZ,55,1-0,White,<=5s vs 5-10s,1753
WN9j7b1x,80,1-0,Black,<=5s vs 10-15s,1863
bXhhoZQc,104,0-1,Black,<=5s vs 5-10s,2878
6qrQwPgF,105,1-0,White,<=5s vs 15-20s,2021
tFR0AtPg,67,1-0,White,<=5s vs <=5s,2074
pancL6yM,52,0-1,Black,<=5s vs <=5s,1640
6T03pHzb,81,1-0,White,<=5s vs 5-10s,2053
sRrAdyn2,55,1-0,White,<=5s vs 5-10s,1258
59XzXXuL,85,1-0,White,<=5s vs 10-15s,2467
gXMlyibF,65,1-0,White,<=5s vs 10-15s,1259
Vz1LCEg7,71,1-0,White,<=5s vs 5-10s,1588
0OXdF9Xn,57,1-0,White,<=5s vs 10-15s,1674
KrdkP7cX,60,0-1,Black,<=5s vs 10-15s,1611
XlrVOXaX,87,1-0,White,<=5s vs 5-10s,2743
PtfhCbuP,79,0-1,White,<=5s vs 5-10s,1857
Kvh4RCnY,34,0-1,Black,<=5s vs 15-20s,856
sijtWjbx,62,1-0,Black,<=5s vs <=5s,1565
s0bWXzfB,75,1-0,White,<=5s vs 10-15s,1885
A54vXedZ,57,1-0,White,<=5s vs 15-20s,1822
akjdxtSw,91,0-1,White,<=5s vs <=5s,1485
DQ8nrV1X,93,0-1,White,<=5s vs 5-10s,2664
A2JKfuvI,107,1-0,White,<=5s vs 5-10s,2489
ynOzAxZS,37,1-0,White,<=5s vs 10-15s,894
KhpALU3x,63,1-0,White,<=5s vs 15-20s,2161
rTnUscZg,45,0-1,White,<=5s vs 5-10s,1106
kAjTVWzZ,97,1-0,White,<=5s vs 5-10s,1935
I2Qy0M0r,71,1-0,White,<=5s vs 15-20s,1758
WLRlmahP,60,0-1,Black,<=5s vs 10-15s,2002
T2GDDARN,101,1-0,White,<=5s vs 10-15s,2456
ucC7jvd2,82,0-1,Black,<=5s vs 5-10s,1886
tf3iZD6L,64,1-0,Black,<=5s vs <=5s,1700
v4P82guY,79,1-0,White,<=5s vs 5-10s,1159
L99HfutU,72,0-1,Black,<=5s vs 15-20s,1687
SgOnGxta,97,1-0,White,<=5s vs 15-20s,2354
hFF1gQv0,66,0-1,Black,<=5s vs 15-20s,1306
kgwS2pGe,61,1-0,White,<=5s vs 10-15s,1058
UzW2HHHb,60,0-1,Black,<=5s vs 10-15s,2451
M9kR2nmA,62,0-1,Black,<=5s vs 5-10s,1778
EQD7ImuF,76,0-1,Black,<=5s vs <=5s,1485
Q4gJ6s0t,73,1-0,White,<=5s vs 10-15s,1967
1bMh2rf6,80,0-1,Black,<=5s vs 5-10s,1863
U2vQ1IoI,54,0-1,Black,<=5s vs 10-15s,1967
spiJpion,68,0-1,Black,<=5s vs 10-15s,2229
0xGcxhlG,64,0-1,Black,<=5s vs 5-10s,1458
feWDuHqh,46,0-1,Black,<=5s vs 15-20s,1296
dDLmaYEk,66,0-1,Black,<=5s vs 15-20s,2357
pfVjtybT,72,0-1,Black,<=5s vs <=5s,1814
WE3gjwKj,59,1-0,White,<=5s vs 5-10s,1387
KkFCYct5,78,0-1,Black,<=5s vs 15-20s,1083
k8II0OLO,74,0-1,Black,<=5s vs 5-10s,2202
ZEcGyR1S,147,1/2-1/2,White,<=5s vs 5-10s,1753
H0KMFC1N,89,1-0,White,<=5s vs 5-10s,1969
FNsGlKAz,111,1/2-1/2,White,<=5s vs 10-15s,2350
ROQLvI4l,65,1-0,White,<=5s vs <=5s,1168
63rwdUbd,63,0-1,White,<=5s vs <=5s,2027
hX4DKHMc,57,0-1,White,<=5s vs <=5s,1709
oBe9hOBu,73,1-0,White,<=5s vs 10-15s,1518
ydY2HSWc,80,1-0,Black,<=5s vs <=5s,1680
Jmd9L9mk,113,1-0,White,<=5s vs 10-15s,1994
kPnEt2V6,56,0-1,Black,<=5s vs 5-10s,1438
81i7pDA7,83,0-1,White,<=5s vs 5-10s,2240
pWzFzwTC,60,0-1,Black,<=5s vs 15-20s,2434
SVI3FKFa,68,0-1,Black,<=5s vs 15-20s,1829
SZPTYa2S,77,1-0,White,<=5s vs 10-15s,2153
xtIwFbZe,114,0-1,Black,<=5s vs 15-20s,2085
ZTun0CaJ,70,0-1,Black,<=5s vs 5-10s,1485
HqfJ11qV,77,0-1,White,<=5s vs 5-10s,2235
vBmEhUqS,72,0-1,Black,<=5s vs 10-15s,2306
SwR3U0EA,106,1-0,Black,<=5s vs <=5s,2414
rPyNocvk,72,0-1,Black,<=5s vs 10-15s,1907
hHJLAg4K,68,0-1,Black,<=5s vs <=5s,1537
gta24JN2,81,1-0,White,<=5s vs 15-20s,557
fuJWxC5h,74,0-1,Black,<=5s vs 10-15s,1421
4VZReoOJ,59,1-0,White,<=5s vs 10-15s,1134
IZJi7g3a,71,1-0,White,<=5s vs 15-20s,2150
3FA1WUF1,81,1-0,White,<=5s vs 5-10s,1721
HPymBnSq,122,0-1,Black,<=5s vs 15-20s,1732
37osVWtG,77,0-1,White,<=5s vs <=5s,1559
Cbhw9KXI,77,1-0,White,<=5s vs 5-10s,1798
Dr4csqFD,58,1-0,Black,<=5s vs <=5s,1092
JVmyfD9k,42,0-1,Black,<=5s vs 10-15s,959
Vc0JsOBg,67,1-0,White,<=5s vs <=5s,1688
7BohbBWu,74,0-1,Black,<=5s vs <=5s,2110
JHF5Bvej,97,1-0,White,<=5s vs 5-10s,1959
9wJiKIxb,77,1-0,White,<=5s vs 10-15s,1388
KTzLOkOP,65,1-0,White,<=5s vs 15-20s,1199
NBmVJDkN,85,1-0,White,<=5s vs <=5s,1858
V0m55g3y,71,0-1,White,<=5s vs 5-10s,1382
JLRior3h,58,0-1,Black,<=5s vs 5-10s,2119
Co1zO5hF,61,1-0,White,<=5s vs 5-10s,1947
EZ91PgQA,66,1-0,Black,<=5s vs 10-15s,1573
uE9ISlvw,94,1-0,Black,<=5s vs 10-15s,2380
isnoLqj6,85,1-0,White,<=5s vs 5-10s,1926
4z8mValN,116,1-0,Black,<=5s vs <=5s,2099
1QGv917k,88,0-1,Black,<=5s vs 15-20s,1957
BOD7i0h8,79,1-0,White,<=5s vs 10-15s,2318
5hmPHQoe,61,1-0,White,<=5s vs 10-15s,1604
PYIF1TXm,71,1-0,White,<=5s vs 15-20s,1332
4LDPap9Q,67,1-0,White,<=5s vs 15-20s,1198
4dQdlrcb,47,1-0,White,<=5s vs 5-10s,2032
n3QKKafn,72,0-1,Black,<=5s vs 5-10s,2210
OazME88h,70,0-1,Black,<=5s vs 15-20s,1252
46QSLYv9,74,0-1,Black,<=5s vs 5-10s,2628
ES3bH7rN,64,0-1,Black,<=5s vs 10-15s,2390
HPvqv77w,142,1/2-1/2,Black,<=5s vs 10-15s,2175
r9ENlpst,119,1-0,White,<=5s vs 15-20s,2075
cmvPZVXe,83,1-0,White,<=5s vs 10-15s,1972
DOQ3uGBY,77,1-0,White,<=5s vs 10-15s,2079
JBw4dBMy,55,1-0,White,<=5s vs 10-15s,1225
QVQHS3Qo,51,1-0,White,<=5s vs 15-20s,1937
RxE9mh6l,56,0-1,Black,<=5s vs 5-10s,1051
OWnshIZq,78,0-1,Black,<=5s vs 15-20s,2134
IzLiBggM,72,1-0,Black,<=5s vs 5-10s,1823
Z0IRVLne,144,0-1,Black,<=5s vs <=5s,2407
iYxfCJud,71,1-0,White,<=5s vs 15-20s,1424
mBJz17U6,76,0-1,Black,<=5s vs 10-15s,2136
zFdJPyql,43,1-0,White,<=5s vs 15-20s,1204
IoQFkawF,49,1-0,White,<=5s vs 15-20s,1415
SiSTTGBi,107,1-0,White,<=5s vs 10-15s,2500
t3DDtu5t,61,1-0,White,<=5s vs 10-15s,2045
2yGtqKC9,86,0-1,Black,<=5s vs 10-15s,1592
5n4oIKaJ,108,0-1,Black,<=5s vs 10-15s,2155
vkOlMaQb,84,0-1,Black,<=5s vs 5-10s,2075
3v0EBT4Y,97,0-1,White,<=5s vs 5-10s,2245
HLDiglcP,51,1-0,White,<=5s vs 10-15s,2507
RVtz3Are,48,0-1,Black,<=5s vs 10-15s,1699
YWu2DhxS,73,1-0,White,<=5s vs 5-10s,1930
nduFjpYE,53,1-0,White,<=5s vs 15-20s,1751
97fXNgjp,51,1-0,White,<=5s vs 15-20s,1925
UBw5YGh6,109,1-0,White,<=5s vs 5-10s,2039
W1crx6yf,67,1-0,White,<=5s vs 5-10s,1496
eDBJS0Oo,108,1-0,Black,<=5s vs <=5s,2308
3ntivi0Y,62,0-1,Black,<=5s vs 15-20s,1471
m1lPoMqO,54,0-1,Black,<=5s vs 5-10s,1636
HPk6hflE,76,1-0,Black,<=5s vs <=5s,1153
CzRGEQdb,68,0-1,Black,<=5s vs 5-10s,2880
luAMJhwl,79,0-1,White,<=5s vs 5-10s,2522
DVKMqVXf,44,0-1,Black,<=5s vs <=5s,1338
qBALnCq5,68,0-1,Black,<=5s vs 15-20s,1011
EiPPsUBP,68,1-0,Black,<=5s vs <=5s,2026
kiC7Hp8a,89,1-0,White,<=5s vs <=5s,1524
B8J6LPxN,94,0-1,Black,<=5s vs 10-15s,2197
8Hp8svkg,60,0-1,Black,<=5s vs 15-20s,1410
i2TWCA3P,50,0-1,Black,<=5s vs 5-10s,1545
o5FVANfr,51,1-0,White,<=5s vs 15-20s,1518
xaZNCTdk,99,1-0,White,<=5s vs 10-15s,2121
sHuOIvs8,68,0-1,Black,<=5s vs 5-10s,1396
OLl16YE6,77,1-0,White,<=5s vs 10-15s,2287
1Nn9Nz4E,96,0-1,Black,<=5s vs 5-10s,1777
nnhZgiiX,49,1-0,White,<=5s vs 15-20s,1031
AZaxyV2W,70,1-0,Black,<=5s vs 10-15s,2181
9KpWSHl5,52,0-1,Black,<=5s vs 15-20s,1309
N401eDeW,110,0-1,Black,<=5s vs 15-20s,2086
BxL7anQo,57,1-0,White,<=5s vs 15-20s,1920
pOTCDGEL,69,1-0,White,<=5s vs 15-20s,1996
SPf0n1yM,129,1/2-1/2,White,<=5s vs 5-10s,2234
FONo8Xwl,46,0-1,Black,<=5s vs 15-20s,1718
kPspwPZD,87,1-0,White,<=5s vs <=5s,2862
0gomqQWU,81,1-0,White,<=5s vs 10-15s,1951
UhxxBQWi,84,1-0,Black,<=5s vs <=5s,2727
Vtzqg1Bp,58,0-1,Black,<=5s vs 10-15s,1627
Rfmo2WO0,72,0-1,Black,<=5s vs 10-15s,1572
lqXjCYzV,66,0-1,Black,<=5s vs 15-20s,2234
dAm5RXmJ,96,0-1,Black,<=5s vs 15-20s,2551
cF1TiI4B,100,1/2-1/2,Black,<=5s vs 15-20s,2456
l5NEK43n,61,1-0,White,<=5s vs 5-10s,1292
AkyQXSxS,60,1-0,Black,<=5s vs 5-10s,2011
ZWigU5nv,52,0-1,Black,<=5s vs 5-10s,1196
NVf9DaJF,74,0-1,Black,<=5s vs 15-20s,1126
3WNHDUZz,94,1-0,Black,<=5s vs 5-10s,1910
jnfqKG3W,67,1-0,White,<=5s vs 15-20s,2679
fNyNVofg,50,0-1,Black,<=5s vs 5-10s,1461
008ASRR5,82,0-1,Black,<=5s vs 10-15s,1792
mwHGX2Pt,49,1-0,White,<=5s vs 15-20s,1023
DIoZZLEs,69,1-0,White,<=5s vs 10-15s,1984
Of6ZE47h,108,0-1,Black,<=5s vs 15-20s,2512
5MPkKWX8,119,1-0,White,<=5s vs <=5s,2345
83aTXTmv,63,1-0,White,<=5s vs 10-15s,1642
EfMH2a1W,77,1-0,White,<=5s vs 5-10s,1926
5IENm7Cr,74,0-1,Black,<=5s vs 5-10s,1495
N7FCwiNI,104,0-1,Black,<=5s vs <=5s,2394
9YgMPr7x,82,0-1,Black,<=5s vs 15-20s,2061
QvhtWm2t,69,0-1,White,<=5s vs 5-10s,1800
grOTKmc4,54,0-1,Black,<=5s vs 15-20s,1596
XgKRYCBI,67,1-0,White,<=5s vs 10-15s,1793
svAPLwzz,62,0-1,Black,<=5s vs 10-15s,1872
9eWv0ScN,61,1-0,White,<=5s vs 5-10s,1754
SrIlhdfu,63,0-1,White,<=5s vs 10-15s,1758
KJRaHAQs,62,0-1,Black,<=5s vs 5-10s,2042
9xd1eM2c,113,1/2-1/2,White,<=5s vs 5-10s,1543
aKP15uTa,52,0-1,Black,<=5s vs 15-20s,1582
4COtAXd1,87,1-0,White,<=5s vs 5-10s,2251
62HEfuQK,66,0-1,Black,<=5s vs 5-10s,2263
ehrINlwm,56,1-0,Black,<=5s vs 15-20s,1661
GbG5lHhm,60,1-0,Black,<=5s vs <=5s,1935
jKZ4m0im,53,1-0,White,<=5s vs 15-20s,1911
jDMSfgFJ,70,1-0,Black,<=5s vs <=5s,2238
gJIhGJQv,78,0-1,Black,<=5s vs <=5s,2036
YiqZIli1,82,0-1,Black,<=5s vs 10-15s,1843
Bl6mGez1,80,0-1,Black,<=5s vs 15-20s,2243
zM5Z5HPC,57,1-0,White,<=5s vs 15-20s,1504
YZhcIho6,75,1-0,White,<=5s vs 10-15s,2448
CT2gFH6r,74,0-1,Black,<=5s vs 10-15s,1812
aVD7zivc,97,1-0,White,<=5s vs 10-15s,2560
S4LSxLuM,66,0-1,Black,<=5s vs 5-10s,2424
AIBojR9Q,46,0-1,Black,<=5s vs 5-10s,966
q9arzAca,68,1-0,Black,<=5s vs <=5s,1934
xWrZK018,64,0-1,Black,<=5s vs 15-20s,1042
SIfB3C16,50,1-0,Black,<=5s vs 5-10s,1436
9X2jBBTx,61,1-0,White,<=5s vs 5-10s,2279
8nB1rMWP,82,1/2-1/2,Black,<=5s vs 5-10s,2383
MvNO81o5,82,1-0,Black,<=5s vs 5-10s,2568
b2MuHemF,61,1-0,White,<=5s vs 10-15s,1627
GZ9Xover,126,1/2-1/2,Black,<=5s vs 5-10s,1672
7sNS7nZL,60,0-1,Black,<=5s vs 5-10s,1627
EKFHyAw0,110,0-1,Black,<=5s vs <=5s,1389
UPQhGS5s,117,0-1,White,<=5s vs <=5s,2599
CLPJoKx0,56,0-1,Black,<=5s vs 5-10s,1000
4OKLBHDf,42,0-1,Black,<=5s vs 15-20s,1247
Pljr1LW2,69,1-0,White,<=5s vs 15-20s,2000
HEFjkyYO,97,1-0,White,<=5s vs 15-20s,1478
P9oI2ha5,74,0-1,Black,<=5s vs 10-15s,1827
kStF5izm,62,0-1,Black,<=5s vs 15-20s,1678
qoBVo8ow,58,0-1,Black,<=5s vs 5-10s,1106
JSs2k4oL,75,1-0,White,<=5s vs 15-20s,1837
HACOzLCB,57,1-0,White,<=5s vs 10-15s,1351
E2V4Xd5G,94,0-1,Black,<=5s vs <=5s,2010
Jv7Mj1Jx,99,1-0,White,<=5s vs 15-20s,2120
Wu2mc1E1,37,0-1,White,<=5s vs 5-10s,1008
o0nfBWK5,88,0-1,Black,<=5s vs <=5s,1695
6eocopQH,108,0-1,Black,<=5s vs 15-20s,1986
KybCCzjG,103,1-0,White,<=5s vs 15-20s,2182
M4Df2zLw,50,0-1,Black,<=5s vs 10-15s,1842
xIYUohAc,62,0-1,Black,<=5s vs 10-15s,1371
YZXDmMJP,73,1-0,White,<=5s vs 10-15s,2536
fJzyDs0T,66,0-1,Black,<=5s vs 5-10s,1900
DauMbbXJ,78,0-1,Black,<=5s vs 15-20s,1606
R0q2XinW,98,0-1,Black,<=5s vs 5-10s,2514
ehb8HwUY,62,0-1,Black,<=5s vs 10-15s,2116
wj5EbAxS,118,0-1,Black,<=5s vs 5-10s,2264
pwNhCCro,53,1-0,White,<=5s vs 5-10s,750
9314VDtD,54,0-1,Black,<=5s vs 10-15s,1277
EIhOF471,75,1-0,White,<=5s vs 10-15s,1523
zcDNb4oz,72,0-1,Black,<=5s vs 10-15s,1641
03a21aAN,64,0-1,Black,<=5s vs 10-15s,2300
e69qfBnI,96,0-1,Black,<=5s vs 10-15s,1943
R9xECTFJ,63,1-0,White,<=5s vs 15-20s,1276
EtNkfSPl,55,1-0,White,<=5s vs 5-10s,1187
Eyc9qGdZ,62,0-1,Black,<=5s vs 5-10s,1546
dF182aMf,80,0-1,Black,<=5s vs 15-20s,2526
vAldfQhf,69,1-0,White,<=5s vs 5-10s,1747
Nq2dNpQL,43,1-0,White,<=5s vs 15-20s,993
TMyPceP5,53,1-0,White,<=5s vs 5-10s,1421
skBRKqzl,49,1-0,White,<=5s vs 15-20s,1515
BJycwlyl,68,0-1,Black,<=5s vs 15-20s,1842
JGPb0k8W,141,0-1,White,<=5s vs 10-15s,2039
kEDk7j9Z,60,0-1,Black,<=5s vs 10-15s,1948
B9VwQaRv,109,1-0,White,<=5s vs 15-20s,2535
WlUa8qbE,77,1-0,White,<=5s vs 10-15s,1930
YSGPEPgV,55,1-0,White,<=5s vs 10-15s,1597
74vw63Oo,65,1-0,White,<=5s vs 15-20s,1844
vId5sSOE,53,1-0,White,<=5s vs 15-20s,1345
OZZIYYwm,56,0-1,Black,<=5s vs 15-20s,1898
H7ZYzbH4,90,0-1,Black,<=5s vs 15-20s,2494
cCp0qHgp,71,1-0,White,<=5s vs 5-10s,2561
sHOo3lMY,67,1-0,White,<=5s vs 15-20s,2135
X3l8c1DH,100,0-1,Black,<=5s vs 10-15s,1883
90TQBElz,63,1-0,White,<=5s vs 5-10s,2006
012fFFlG,107,1/2-1/2,White,<=5s vs <=5s,2057
TIuih8Mv,36,0-1,Black,<=5s vs 15-20s,866
6Djygqsh,72,1/2-1/2,Black,<=5s vs 10-15s,2299
1qBq9jQU,66,1-0,Black,<=5s vs 10-15s,1649
NZd7pPIs,79,1-0,White,<=5s vs 5-10s,1387
I7aKOIzY,114,0-1,Black,<=5s vs 5-10s,1901
nuZQaDnI,87,1-0,White,<=5s vs 5-10s,1803
OyPKFz4s,97,1-0,White,<=5s vs 15-20s,2390
XbBSS9i8,99,1-0,White,<=5s vs 5-10s,2064
Lev2fTbr,148,1/2-1/2,Black,<=5s vs 10-15s,2201
WZPErLwF,57,0-1,White,<=5s vs 5-10s,2065
4ONJ4s51,53,0-1,White,<=5s vs 5-10s,1714
OS1aVhtA,70,0-1,Black,<=5s vs <=5s,1291
4K0LxP2S,94,0-1,Black,<=5s vs 5-10s,1910
3Svx7qvy,59,1-0,White,<=5s vs 15-20s,1470
GflEJfd1,81,0-1,White,<=5s vs <=5s,1828
Bk5FMzjz,99,1-0,White,<=5s vs 5-10s,2444
9yPSXK4g,61,1-0,White,<=5s vs 10-15s,1996
0mBRPkTM,85,0-1,White,<=5s vs 10-15s,2045
gp3BKI9E,77,1-0,White,<=5s vs 15-20s,1517
yceBdAiF,124,1/2-1/2,Black,<=5s vs 5-10s,2348
LUjjQR3I,82,0-1,Black,<=5s vs 15-20s,2333
ZeWOOeXb,109,1-0,White,<=5s vs 5-10s,1887
RciW7qxJ,67,0-1,White,<=5s vs 10-15s,2152
dEVaxTYU,30,0-1,Black,<=5s vs 15-20s,1039
GrHfkSHl,51,1-0,White,<=5s vs 15-20s,1125
3IiPQ0Jg,57,1-0,White,<=5s vs 5-10s,2337
Cd0Its4R,64,0-1,Black,<=5s vs <=5s,1402
g40I2FbH,110,1/2-1/2,Black,<=5s vs 10-15s,1960
V04zQWhH,59,1-0,White,<=5s vs 10-15s,1927
VEKzPpgm,75,1-0,White,<=5s vs 15-20s,2437
tWn6lefT,98,0-1,Black,<=5s vs 10-15s,2063
OZd3RrJS,64,0-1,Black,<=5s vs 10-15s,1684
AQLptCri,83,1-0,White,<=5s vs 10-15s,2069
7ZutI7dn,56,0-1,Black,<=5s vs 15-20s,1485
ARGgEJeR,58,0-1,Black,<=5s vs 10-15s,2472
B7d6J2wz,62,1/2-1/2,Black,<=5s vs 15-20s,1749
9SGsIeQe,90,0-1,Black,<=5s vs 15-20s,2037
9F35uPmY,63,1-0,White,<=5s vs 15-20s,1859
lc3AT7Nh,49,1-0,White,<=5s vs 5-10s,1354
EFheOAfA,81,1-0,White,<=5s vs <=5s,1990
nAhT503H,80,0-1,Black,<=5s vs 15-20s,2065
6r6mmCzx,73,0-1,White,<=5s vs <=5s,1486
nK2EAwct,80,0-1,Black,<=5s vs 5-10s,2158
LEQYMppg,63,1-0,White,<=5s vs 5-10s,1712
oSb3sDdj,42,1-0,Black,<=5s vs 5-10s,1184
ANcUyoZ7,50,0-1,Black,<=5s vs 10-15s,2033
D4SiI7oa,44,0-1,Black,<=5s vs 15-20s,826
KzTqruna,74,0-1,Black,<=5s vs 5-10s,1721
AtKTFuCm,67,1-0,White,<=5s vs 10-15s,1423
8PfIeTSE,72,1-0,Black,<=5s vs <=5s,2143
RyhWDYP5,79,0-1,White,<=5s vs <=5s,1782
7nJLIpYt,58,0-1,Black,<=5s vs <=5s,1619
Y3ePQDSr,74,1-0,Black,<=5s vs <=5s,1687
rchgYEt3,54,0-1,Black,<=5s vs 10-15s,1267
MHfDwnzG,43,1-0,White,<=5s vs 5-10s,1095
mwbaCbeG,71,1-0,White,<=5s vs 5-10s,1178
U0posXDz,54,0-1,Black,<=5s vs 5-10s,1642
919ZUDWU,47,0-1,White,<=5s vs <=5s,953
SOvbXEsc,73,1-0,White,<=5s vs 15-20s,1788
4j0CNhZu,76,0-1,Black,<=5s vs 10-15s,1631
xjLACp8u,73,1-0,White,<=5s vs <=5s,1323
NUX6YIKQ,81,1-0,White,<=5s vs <=5s,1433
jvZZMszP,70,0-1,Black,<=5s vs 10-15s,1338
0mh6OTiy,73,1-0,White,<=5s vs 10-15s,2124
3aV5yj8S,91,1-0,White,<=5s vs 5-10s,2141
